UserID,Age,Gender,Country,Device,GameGenre,SessionCount,AverageSessionLength,SpendingSegment,InAppPurchaseAmount,FirstPurchaseDaysAfterInstall,PaymentMethod,LastPurchaseDate
d80a550d-beb1-40ca-9fbf-0a1d201375b8,44.0,Female,Italy,iOS,Casual,5,13.62,Minnow,11.85,6.0,Carrier Billing,2025-08-11
dd9c1f63-3bd0-404f-8ef4-6b5b96466d77,48.0,Female,Brazil,iOS,Role Playing,10,7.62,Minnow,3.55,5.0,Google Pay,2025-02-12
950bf978-f77f-4375-abb4-3662c599ea76,50.0,Female,Saudi Arabia,iOS,MOBA,11,28.31,Minnow,1.36,24.0,Carrier Billing,2025-01-22
9eef3ace-8d47-4563-a270-dcbcebe2d12c,19.0,Male,India,Android,Card,7,34.62,Minnow,13.66,1.0,Carrier Billing,2025-05-15
ca00fc14-b3d9-48ba-9076-d2fd7bfc5ef0,18.0,Male,Spain,Android,Racing,15,16.14,Minnow,12.81,1.0,Gift Card,2025-05-21
b540f600-1080-475d-ae4f-97e23f399c04,52.0,Male,Afghanistan,iOS,Strategy,9,9.19,Minnow,7.02,15.0,Debit Card,2025-02-23
33cc58af-4110-4642-aca2-ebf9a9793301,42.0,Female,Australia,Android,Puzzle,11,34.19,Minnow,3.31,29.0,Google Pay,2025-05-29
b5ee6a5d-b500-42af-a75c-ae1151cae7dd,17.0,Female,Egypt,Android,Sports,5,20.8,Minnow,15.81,22.0,Carrier Billing,2025-01-22
2fae3866-5de3-4527-a859-956a9d7cd616,32.0,Female,Bangladesh,iOS,Card,10,27.36,Minnow,6.22,14.0,Paypal,2025-03-18
71ab0c97-868b-47f2-9741-8973bea2ee50,26.0,Male,Mexico,Android,Sandbox,11,22.01,Minnow,15.46,4.0,Gift Card,2025-05-19
dde2d0ab-803e-40b9-aaeb-bcacdaf70423,39.0,Female,Afghanistan,iOS,Casual,8,29.55,Minnow,17.58,0.0,Carrier Billing,2025-01-24
8de0b030-f0e4-4ba4-a1ef-80e0add809fb,27.0,Male,Germany,iOS,Card,11,21.95,Minnow,13.05,14.0,Apple Pay,2025-02-17
5079699d-4027-4267-91a9-db8bcf50198f,26.0,Female,India,iOS,MMORPG,7,5.42,Minnow,4.95,7.0,Paypal,2025-03-31
a583bd2e-2416-439c-a18d-311e575f8c14,38.0,Male,Germany,Android,Simulation,7,17.66,Minnow,13.32,12.0,Google Pay,2025-04-02
b058a4e0-a5d3-49a3-ac97-a58c1d80e8ba,37.0,Female,Iran,iOS,Sports,13,9.06,Minnow,17.59,22.0,Apple Pay,2025-06-05
9667db0a-695a-4fee-b0ac-b51066ffad7e,50.0,Female,Russia,iOS,Sports,7,30.83,Minnow,9.62,20.0,Credit Card,2025-06-09
a0c30750-c0a5-4fd7-9ed1-ff3acf4ffc1d,43.0,Female,India,Android,Fighting,10,18.79,Dolphin,336.67,7.0,Gift Card,2025-06-09
09289de9-d7e8-4480-b80e-1057bc1fbb65,41.0,Female,India,iOS,MMORPG,15,34.09,Whale,4297.48,14.0,Apple Pay,2025-07-01
a76b6f34-1dba-4aed-a586-99dfbe1013f7,53.0,Male,Brazil,iOS,Racing,8,24.89,Minnow,11.84,22.0,Debit Card,2025-04-09
0ac1a7e8-9ee9-4846-8e8b-2729bca86836,45.0,Male,Italy,iOS,Puzzle,7,10.99,Minnow,0.31,2.0,Carrier Billing,2025-04-14
54cf4839-e46a-4834-88af-1887a5332d4d,33.0,Female,Japan,Android,Action RPG,9,11.22,Minnow,4.52,12.0,Paypal,2025-07-19
08ac9f58-221b-4568-9ea6-849c41e6b7f9,35.0,Female,Bangladesh,Android,Role Playing,9,27.22,Dolphin,64.22,15.0,Carrier Billing,2025-07-16
cede8375-618b-4596-b4ae-3e902016557a,35.0,Male,Norway,Android,Card,11,27.41,Minnow,15.33,21.0,Credit Card,2025-01-06
cdc4a3f7-6730-40fb-aad7-4d55b7208e76,40.0,Female,India,Android,Sports,12,6.86,Minnow,11.7,10.0,Apple Pay,2025-01-12
e81300a2-e67c-4062-8305-20ed40141fa7,24.0,Female,Spain,iOS,Casual,9,25.12,Minnow,19.33,18.0,Apple Pay,2025-04-10
ebc6a5d1-e417-420f-a179-3660f3cc132c,37.0,Male,Russia,iOS,Battle Royale,12,22.91,Minnow,0.09,22.0,Paypal,2025-05-26
32744f25-ba7a-459f-b164-c2090abb8bd8,50.0,Female,Norway,Android,MMORPG,12,6.11,Minnow,4.51,27.0,Apple Pay,2025-06-01
4174929d-f8af-426a-8e84-723d25b3a7f8,26.0,Male,India,iOS,Adventure,5,19.49,Minnow,1.6,0.0,Apple Pay,2025-07-26
f7c1e895-b58e-456a-baf1-1c2172a911c9,42.0,Male,China,Android,Sports,8,26.29,Minnow,,,,
a8cbed0d-a2d1-4f04-af57-38d6fd3c53b2,46.0,Male,Saudi Arabia,Android,Adventure,13,10.42,Dolphin,69.42,30.0,Google Pay,2025-01-08
d6d479b5-08d2-4f18-a627-06284f5859f1,13.0,Female,Mexico,iOS,Casual,12,30.36,Minnow,15.61,25.0,Debit Card,2025-02-13
bbdfa03b-3859-4c64-8d94-80541d622d3a,20.0,Female,UK,iOS,Role Playing,12,15.29,Minnow,0.91,30.0,Google Pay,2025-03-11
372d085b-3480-4e4e-bb36-1359c2285496,14.0,Male,USA,iOS,Action RPG,9,6.93,Minnow,16.87,30.0,Debit Card,2025-07-16
c05bd42f-d7ba-42e6-9f65-e0e6a61982a5,43.0,Male,India,Android,Sports,5,10.72,Dolphin,325.61,10.0,Google Pay,2025-06-08
7ae93832-f223-4cf4-bcf4-392af66c3edd,42.0,Male,France,iOS,Battle Royale,14,33.36,Minnow,11.09,13.0,Paypal,2025-03-07
4cc6d102-c243-4b2f-aea3-423ad7b3f5c3,21.0,Female,USA,iOS,MMORPG,5,13.03,Minnow,0.05,14.0,Paypal,2025-05-03
b8592276-2109-449c-bf57-e1a5c02f3fcc,53.0,Female,Turkey,iOS,Sandbox,13,19.71,Minnow,13.67,7.0,Carrier Billing,2025-04-30
f5b5883f-2f61-44b7-a1d7-37abcc8faeb0,20.0,Male,Italy,Android,Battle Royale,9,30.55,Minnow,17.62,0.0,Paypal,2025-07-23
8b695237-06e6-4599-aeb8-74950a0b85a0,30.0,Male,Denmark,Android,Puzzle,8,32.1,Minnow,15.39,27.0,Apple Pay,2025-06-17
c26d15ac-c6e7-4e39-b7b4-8874cf43c427,39.0,Other,USA,Android,Sandbox,9,28.02,Dolphin,52.98,9.0,Debit Card,2025-06-02
88fc7eb4-a19b-498b-a592-fb05adc6647f,52.0,Male,Switzerland,Android,Action RPG,8,12.83,Minnow,13.8,18.0,Credit Card,2025-01-01
c86d20a8-7381-45dc-9bfe-db792a3c9476,13.0,Male,China,iOS,MMORPG,17,34.16,Minnow,14.48,13.0,Google Pay,2025-06-27
d6eba07e-497a-4c10-acea-da53b9c0058e,16.0,Male,Switzerland,Android,Sandbox,14,31.37,Minnow,4.77,27.0,Apple Pay,2025-03-27
366186a0-b17d-4af6-937b-a268a22060e2,24.0,Male,Sri Lanka,Android,MOBA,11,27.94,Minnow,4.09,20.0,Credit Card,2025-07-28
1388be92-1c61-4b8b-b11e-c2a72d22f573,13.0,Female,Turkey,Android,Casual,13,8.88,Minnow,,,,
4808127f-7113-4a1a-a2d7-daf26f9f0e28,36.0,Male,Canada,Android,Role Playing,11,22.88,Minnow,4.07,6.0,Credit Card,2025-04-24
a105090b-825d-4b02-9705-12adc7121975,32.0,Male,Japan,iOS,Battle Royale,13,26.36,Dolphin,219.29,15.0,Carrier Billing,2025-07-18
65b218c9-f8d7-4b7d-b322-1c3f9870601f,24.0,Female,Turkey,Android,MOBA,8,24.75,Minnow,15.74,30.0,Debit Card,2025-01-25
025be2a8-1c2a-4152-a62c-13d2e727dc3e,17.0,Male,Turkey,iOS,MOBA,8,6.65,Minnow,14.1,1.0,Debit Card,2025-07-14
36a20061-f752-44e9-8235-dd267ab6c2a2,52.0,Male,Germany,iOS,MMORPG,11,20.85,Minnow,16.83,16.0,Paypal,2025-02-12
d75c9958-fc20-4639-8812-af3a543faed8,33.0,Female,,Android,MOBA,10,34.88,Minnow,11.25,22.0,Gift Card,2025-02-27
dfada9f4-9fa1-429f-8585-56986069c4c6,35.0,Male,Spain,iOS,MOBA,11,23.41,Minnow,3.51,26.0,Apple Pay,2025-06-13
150bd63d-f9df-49bd-8334-bebe5f7ee570,52.0,Male,Spain,Android,Role Playing,3,19.69,Minnow,1.96,28.0,Gift Card,2025-01-21
64db5d7c-f96f-45c4-97fe-1eeb6bd6d6fd,31.0,Male,Mexico,Android,Casual,15,26.39,Minnow,18.28,21.0,Apple Pay,2025-02-28
6fbe5468-1dd2-4963-97de-49b953773f21,48.0,Male,Australia,Android,MOBA,10,16.52,Minnow,11.83,1.0,Carrier Billing,2025-01-04
5c320428-0479-4625-b61d-8c99c2dc936b,26.0,Female,Switzerland,iOS,Action RPG,7,21.51,Dolphin,290.68,21.0,Carrier Billing,2025-08-12
7ae5d7c1-7fab-4843-ab6c-a2568f64c1e2,19.0,Female,Germany,iOS,Casual,12,11.96,Minnow,1.42,5.0,Credit Card,2025-03-30
3d16013e-3568-4d0a-a6d5-f13cb6677acf,24.0,Female,India,Android,Puzzle,10,24.66,Minnow,19.34,7.0,Google Pay,2025-08-02
102b9a6a-3652-4287-b11c-b15c6020fc8d,52.0,Male,Iran,Android,Racing,13,5.52,Whale,,,,
ad2e71b2-ac70-4e6b-ab1f-35375caa3a5d,42.0,Female,India,iOS,MMORPG,10,26.96,Minnow,7.08,10.0,Paypal,2025-03-30
ec100f21-bc1f-45fd-ad24-0890ffadb145,53.0,Male,Brazil,Android,Fighting,10,21.14,Minnow,15.47,27.0,Paypal,2025-07-02
e6dc9dc4-fe3e-41e7-87d7-62a7f18f2617,34.0,Female,UK,Android,Sandbox,6,9.59,Minnow,15.06,30.0,Credit Card,2025-07-06
f8c816f0-2627-4028-8d9e-c2b234eba0a7,36.0,Male,,Android,Casual,11,11.94,Minnow,19.4,25.0,Carrier Billing,2025-05-02
00404a62-0a76-4e1f-9716-c2805ceccff4,28.0,Male,Norway,iOS,Sandbox,11,23.26,Minnow,18.39,29.0,Paypal,2025-08-13
c4b6c55c-7cef-49ad-ba8b-eb947bb6d59e,51.0,Female,India,iOS,Simulation,9,6.78,Minnow,12.99,24.0,Carrier Billing,2025-01-31
e0432954-fc8b-49ba-8ec8-3aee848cfba2,35.0,Female,Bangladesh,Android,Sports,9,26.26,Minnow,,,,
ca387cae-4b43-4c18-aa4b-403a3f5cde83,26.0,Female,Denmark,iOS,Sports,9,6.5,Minnow,17.67,21.0,Gift Card,2025-05-31
7ac770dc-345e-41e6-a5c0-a12d41c2e434,32.0,Male,Sweden,iOS,Casual,5,29.2,Minnow,11.72,29.0,Gift Card,2025-06-20
6a325caf-92dc-4360-9134-71b6469da2ac,47.0,Male,France,iOS,Simulation,13,25.12,Minnow,3.98,29.0,Google Pay,2025-01-07
765bf52b-7f62-4512-befb-e131baaaf151,47.0,Male,Sri Lanka,iOS,MOBA,16,8.77,Minnow,18.45,5.0,Gift Card,2025-01-26
bfa7ce56-a6f4-4cba-ab23-971ef7fec6c3,53.0,Male,Netherlands,iOS,Sports,14,22.55,Minnow,2.1,2.0,Gift Card,2025-07-12
e0c08dc9-1e09-45d0-953d-17da46393256,20.0,Female,Netherlands,iOS,Puzzle,14,31.29,Minnow,11.45,20.0,Paypal,2025-07-13
36ebf63c-db65-447a-942a-4c7d7b5327eb,32.0,Male,Egypt,Android,Strategy,10,6.26,Minnow,10.99,23.0,Apple Pay,2025-07-28
4a36bda8-d377-40c5-b41f-643a8021e895,31.0,Female,Germany,Android,Fighting,4,8.76,Minnow,3.49,13.0,Paypal,2025-05-14
67bb0778-5c75-4e4f-a50b-f8da07d10e5c,45.0,Male,South Korea,Android,Role Playing,17,7.88,Minnow,4.94,9.0,Google Pay,2025-01-13
a0e120a9-34ff-4b7b-9063-0ca54abdc30b,23.0,Female,Sweden,iOS,Role Playing,10,25.97,Minnow,,,,
16ebbaff-5eb6-4a4b-a40a-7014283a3679,28.0,Female,Norway,iOS,Adventure,7,16.92,Minnow,12.89,0.0,Carrier Billing,2025-03-19
6b0fb64e-848b-464b-bc2c-8fbfd8828038,49.0,Male,Canada,Android,Strategy,8,22.17,Minnow,1.61,21.0,Paypal,2025-03-21
db58ea32-9712-4bdd-97bc-b6c1b8489fdf,39.0,Male,Sri Lanka,Android,Sandbox,6,34.13,Minnow,17.76,4.0,Apple Pay,2025-05-08
92cab231-bd46-44e0-81dd-cf6b3a53e06f,50.0,Female,Turkey,Android,Simulation,7,21.59,Minnow,3.47,5.0,Credit Card,2025-05-06
c4581b04-6f41-49b1-88a8-ad2645cf79b1,48.0,Male,Afghanistan,Android,Card,5,30.09,Minnow,13.6,27.0,Paypal,2025-03-14
2737e5c0-8387-478e-bb95-163f89552a63,25.0,Female,Canada,iOS,Strategy,5,26.25,Dolphin,83.38,22.0,Credit Card,2025-02-05
f6594d07-ac1a-4622-9ff1-8d306e0b89ca,37.0,Female,India,iOS,Strategy,9,7.05,Minnow,14.91,15.0,Google Pay,2025-05-02
7aeaacba-5e08-4ca6-9ae7-48a8ff6108d5,27.0,Male,Canada,iOS,Fighting,11,27.93,Minnow,8.55,11.0,Carrier Billing,2025-01-07
d2229144-a469-473d-9165-51f0f84b3a97,,Male,Russia,iOS,Role Playing,11,27.57,Minnow,2.95,20.0,Apple Pay,2025-04-26
577372fc-0741-491f-a3fb-7fe0ea118908,31.0,Female,,iOS,MMORPG,11,29.76,Minnow,15.2,30.0,Gift Card,2025-01-07
9bd3ede7-fc13-4529-a2d5-2e6f70c83b2f,39.0,Female,Canada,Android,Strategy,9,10.26,Minnow,17.17,6.0,Paypal,2025-01-22
75ee7014-df8c-40da-8c80-8e73cfa5cedf,36.0,Female,Switzerland,Android,Racing,9,6.25,Minnow,,,,
9a53ec67-83cf-4564-83e0-90ee7a75c61e,26.0,Male,Sri Lanka,iOS,Sandbox,10,21.69,Dolphin,351.72,9.0,Paypal,2025-04-16
58c8e76c-957e-4f30-afe2-4d480e5d7f7e,24.0,Female,Mexico,iOS,MMORPG,11,29.63,Minnow,4.24,2.0,Carrier Billing,2025-01-15
f88a5b42-33fd-4eec-bf9a-2780be00a226,22.0,Female,Mexico,Android,Simulation,6,20.95,Minnow,8.43,16.0,Paypal,2025-07-15
3ed12f4e-640b-4e09-94c1-fbda1ca1bae6,20.0,Male,Bangladesh,Android,Strategy,8,24.09,Minnow,1.41,27.0,Apple Pay,2025-05-16
abe82ffc-5bbb-4b73-9931-113671d3a586,30.0,Male,Spain,iOS,Simulation,5,34.62,Dolphin,98.25,9.0,Carrier Billing,2025-06-22
a71d1075-3d73-4f08-954f-a6ebf72588d0,25.0,Male,Saudi Arabia,iOS,Strategy,6,18.12,Minnow,7.5,0.0,Credit Card,2025-02-09
669219db-b142-4f99-8fbb-edc5d918f46c,18.0,Female,Italy,iOS,Simulation,7,31.25,Minnow,3.2,1.0,Carrier Billing,2025-01-06
d532b247-90bc-46c3-af78-a212ffe9edb7,38.0,Male,USA,Android,Sports,9,27.54,Minnow,6.63,5.0,Paypal,2025-07-16
81d4341a-c4d6-4509-b670-758e8feefea3,19.0,Male,China,Android,Sports,4,22.67,Minnow,1.99,26.0,Credit Card,2025-03-08
ffe4fc32-35e7-4469-a9dd-1708cd0e4ec3,48.0,Male,Russia,Android,MMORPG,11,15.33,Minnow,7.11,24.0,Debit Card,2025-01-20
1d8d3a64-ab92-4b9e-a068-50ca644cb09f,16.0,Male,Sri Lanka,Android,Simulation,12,22.46,Minnow,9.49,14.0,Credit Card,2025-07-18
7dbe36dc-6acd-4114-8761-56954d952983,50.0,Female,Canada,iOS,Card,9,8.06,Minnow,8.6,30.0,Paypal,2025-06-03
bd40f102-2560-4f0b-a369-84ef88f41d50,40.0,Male,USA,Android,Simulation,11,31.8,Minnow,8.27,0.0,Gift Card,2025-06-20
26528266-a121-4988-b35d-e64fca78106b,51.0,,Bangladesh,Android,Casual,7,10.61,Minnow,18.97,2.0,Debit Card,2025-05-22
01a45205-b009-43a1-851e-7f1fcf7b3fb6,14.0,Male,Turkey,Android,Battle Royale,13,21.45,Minnow,6.45,17.0,Apple Pay,2025-01-14
2fb23cc6-286d-487c-b58d-610659d679bd,53.0,Male,Bangladesh,Android,Racing,12,31.78,Minnow,2.75,5.0,Carrier Billing,2025-03-08
33d8bc71-0574-4e5f-bd42-927cc1a7cd89,25.0,Female,Japan,Android,Puzzle,6,7.1,Minnow,9.64,8.0,Gift Card,2025-05-19
3a24e014-370b-492f-849c-637cb1e79da1,51.0,Male,Italy,iOS,Battle Royale,15,7.37,Minnow,12.71,26.0,Apple Pay,2025-02-08
f121ad44-3a36-47fa-9da3-da8b3d143578,32.0,Male,Afghanistan,Android,Casual,9,24.84,Minnow,,,,
389ce00a-369a-495c-a501-890eb27fe70b,27.0,Female,Turkey,iOS,Battle Royale,6,13.42,Minnow,9.11,21.0,Debit Card,2025-08-03
8dbd7721-3563-463b-9cb3-d99f08315643,39.0,Male,UK,Android,Battle Royale,18,12.6,Minnow,12.27,13.0,Paypal,2025-02-04
e53ce585-b5b3-4815-bc34-d0848a9abd8a,24.0,Male,India,Android,Fighting,8,29.32,Minnow,1.46,28.0,Debit Card,2025-04-27
a0f85402-1605-486b-bda6-63476d35ff10,24.0,Female,Sri Lanka,iOS,Strategy,11,30.97,Minnow,0.76,10.0,Paypal,2025-02-07
d9e393fa-0d74-4458-b322-97522a178790,47.0,Male,Japan,iOS,Racing,10,31.88,Dolphin,416.81,17.0,Debit Card,2025-05-09
f820d2aa-023c-4364-aa51-a2663ae1ae91,23.0,Male,India,Android,Puzzle,10,7.26,Minnow,17.79,25.0,Google Pay,2025-01-09
179dd1bf-b710-4857-b832-ad88598bd981,22.0,Female,India,iOS,Puzzle,9,22.0,Minnow,16.2,11.0,Google Pay,2025-02-13
0f76bc15-0c16-40e2-972c-0714ae51cde4,23.0,Male,Denmark,iOS,Puzzle,15,33.9,Minnow,10.21,6.0,Credit Card,2025-03-15
436b6b98-f0d7-42ee-a286-b2d7a1806f27,27.0,Male,Italy,iOS,MOBA,13,31.96,Whale,3497.35,24.0,Gift Card,2025-07-05
287d5d96-604d-4062-be49-9ee0c1df9387,22.0,Male,Russia,Android,Battle Royale,4,22.87,Minnow,14.95,10.0,Debit Card,2025-08-09
942ac4dc-a71c-4c58-a696-b3760060a9db,43.0,Female,Italy,iOS,Sports,14,33.28,Minnow,13.64,30.0,Debit Card,2025-05-26
9f9b845a-c879-44a3-a1f1-5ac2ca6b9d97,17.0,Male,Norway,Android,Battle Royale,8,15.11,Minnow,13.89,27.0,Credit Card,2025-01-20
e556a3dd-455a-494f-bf1d-48966792fd75,21.0,Female,Netherlands,iOS,Puzzle,10,15.03,Minnow,3.94,16.0,Google Pay,2025-06-09
9c187ae2-22e9-4463-9bc8-f397319dfe0c,18.0,Female,China,,Puzzle,12,6.95,Minnow,5.12,10.0,Debit Card,2025-03-02
e3e06d2b-5ae7-4d7b-b026-f850f0bc5e94,43.0,Male,Brazil,iOS,Role Playing,12,20.78,Minnow,11.79,1.0,Google Pay,2025-08-02
0b92ef69-d222-4dcc-9e8b-88e0f4c05f8a,34.0,Male,Russia,Android,MMORPG,13,13.42,Minnow,3.58,16.0,Apple Pay,2025-08-09
e8f3df38-42d5-4329-bf5f-425a32837b79,48.0,Male,Egypt,iOS,Simulation,11,21.15,Minnow,17.06,4.0,Credit Card,2025-06-17
213bf9c4-93ef-4e64-8511-f7a70731c8ca,38.0,,USA,iOS,Puzzle,11,15.66,Minnow,11.48,16.0,Debit Card,2025-07-01
f2133e42-6d2e-41b7-becd-b8b7750e9d46,22.0,Male,UK,iOS,Role Playing,15,19.43,Minnow,15.12,25.0,Gift Card,2025-01-08
2279d2a4-c776-4151-8a7b-0787a113fb7c,24.0,Female,Italy,iOS,Casual,10,17.08,Minnow,11.76,17.0,Apple Pay,2025-07-08
440b0fe9-22ff-4095-9369-49d6ba058a80,27.0,Male,Denmark,iOS,Card,10,26.2,Minnow,15.44,16.0,Credit Card,2025-04-21
ce8aa08c-3902-4068-a77c-335aa3c4026e,54.0,Female,Iran,Android,Casual,4,15.43,Minnow,0.05,13.0,Paypal,2025-07-12
045fa8dc-f1a7-4c1a-b509-2e12d5c9f215,27.0,Male,Denmark,iOS,Role Playing,10,26.86,Minnow,19.55,25.0,Apple Pay,2025-02-07
2502e087-9c24-4771-a513-3f2f7e25e90b,14.0,Male,Germany,Android,Sandbox,9,24.79,Minnow,12.16,17.0,Apple Pay,2025-02-02
80e965eb-5da3-485f-b1c2-8188acdac45b,27.0,Other,Spain,iOS,Action RPG,13,18.02,Minnow,15.32,27.0,Paypal,2025-04-10
d24b3f25-23bb-42d2-a3bb-23b5a1945016,47.0,Male,France,Android,MMORPG,8,13.7,Minnow,6.22,22.0,Gift Card,2025-06-26
a247ef42-8e33-433c-bc46-e33317f5b29a,33.0,Male,Denmark,iOS,Action RPG,11,21.07,Minnow,11.38,13.0,Carrier Billing,2025-05-24
e1a92218-67d4-4ab7-8d6b-7162b9f85f73,47.0,Male,India,Android,Racing,8,24.17,Minnow,,,,
d0c3fb7d-ee3e-4111-a4f9-ec0a068df179,39.0,Male,India,iOS,Action RPG,13,31.39,Minnow,18.89,21.0,Carrier Billing,2025-01-30
2db0dcae-bcfd-4a90-aac3-3c9d6960fede,54.0,Male,Denmark,Android,MMORPG,7,9.97,Minnow,16.2,4.0,Google Pay,2025-08-01
b73b02dd-e65e-41b3-b0a0-33ef1d814c49,42.0,Male,Egypt,Android,Puzzle,8,8.85,Dolphin,,,,
80b55150-e7d5-47cb-b9f8-b2d41b5c2a35,35.0,Male,Brazil,iOS,Card,8,33.94,Minnow,13.62,15.0,Gift Card,2025-06-20
e00b126a-e551-403f-812a-4279061ba231,37.0,Male,Brazil,Android,Simulation,10,17.37,Minnow,17.26,6.0,Google Pay,2025-04-28
f13d70a8-f82a-4c70-94c5-9fcc2d7a794c,29.0,Female,Australia,iOS,Racing,6,10.53,Minnow,2.86,26.0,Gift Card,2025-08-08
3e077652-bf92-45ac-be50-cdfc06965d45,24.0,Male,Italy,Android,Sports,12,33.44,Minnow,17.86,26.0,Credit Card,2025-03-04
da6e591f-d111-4b8a-b60f-0b5bff0afd91,42.0,Male,India,Android,Role Playing,7,23.6,Minnow,7.63,3.0,Paypal,2025-05-19
9f0cd6be-1e94-4285-afd9-e28b4a4feb76,53.0,Female,Brazil,iOS,Casual,4,15.04,Dolphin,238.91,24.0,Debit Card,2025-01-10
16f1e22c-c5a1-4785-95f0-933166d728a6,19.0,Male,Norway,Android,Strategy,12,8.23,Dolphin,168.17,15.0,Debit Card,2025-01-27
d4630dd0-f215-4d9b-9312-06155471ed68,37.0,Male,Japan,iOS,Fighting,5,14.86,Minnow,7.43,18.0,Google Pay,2025-04-11
8dc1d9b8-e3cd-49e4-a850-c54b2c8547dd,47.0,Male,Japan,Android,Strategy,13,15.98,Minnow,17.95,4.0,Credit Card,2025-05-08
b7cdff44-96a3-43ab-9e42-81d3ba65056c,22.0,Male,USA,Android,MOBA,11,9.53,Minnow,19.48,24.0,Gift Card,2025-07-30
cacc4723-0d81-4e87-9f84-aa6b2ef3326f,16.0,Male,Bangladesh,iOS,MOBA,9,17.61,Minnow,19.14,20.0,Carrier Billing,2025-07-26
f41c0ed5-b089-4db2-9890-3d443e40b174,40.0,Male,Norway,Android,Card,8,22.81,Minnow,0.08,3.0,Apple Pay,2025-01-10
f84a8b5e-358c-4d65-bce9-0225f2ab4c3a,43.0,Female,Netherlands,Android,Casual,11,24.59,Minnow,9.97,15.0,Google Pay,2025-03-21
0c9deeaa-5806-4a0e-941b-b0df5eeb2682,19.0,Other,Italy,Android,Adventure,12,27.0,Dolphin,232.88,14.0,Credit Card,2025-08-06
390325f9-8340-49be-8321-4d67a2269d24,45.0,Male,Russia,iOS,Role Playing,8,10.41,Minnow,1.28,10.0,Carrier Billing,2025-07-08
346f5e91-4670-47cc-b406-827191d953a9,15.0,Male,Japan,Android,Racing,12,19.56,Minnow,16.52,30.0,Carrier Billing,2025-01-30
971f2260-18a7-43d0-8d3e-d006b51d4e92,,Female,India,iOS,Action RPG,14,5.26,Minnow,,,,
7bf1b4ef-01f0-4a76-9e16-06dd83eb8236,16.0,Female,South Korea,Android,MOBA,8,31.87,Minnow,8.33,22.0,Gift Card,2025-04-14
318b3bac-6e2a-4b30-b152-66f0d488fe35,43.0,Male,Sweden,iOS,Sandbox,8,17.82,Minnow,15.82,29.0,Gift Card,2025-03-13
446992ff-ae43-4b3c-befe-68c376b0b96d,37.0,Female,Iran,Android,Racing,11,12.91,Minnow,2.97,4.0,Gift Card,2025-02-28
2a59ea10-3b2d-4c29-a293-921732806d1f,24.0,Male,Australia,Android,Puzzle,6,9.81,Minnow,16.44,26.0,Paypal,2025-07-21
988f28b5-e586-41e8-831b-7da619c6004c,13.0,Female,China,Android,Action RPG,13,25.01,Minnow,6.63,1.0,Debit Card,2025-06-28
28178d1d-d857-4d10-94b9-9561ac11db09,14.0,Female,Italy,iOS,Fighting,10,13.62,Minnow,0.0,24.0,Paypal,2025-01-03
8cb8a94f-855a-401d-85f3-eeb440991498,37.0,Male,Switzerland,Android,Fighting,10,18.88,Dolphin,31.9,17.0,Debit Card,2025-05-21
b34c6df4-6935-46a6-a96e-ea8d4ec6c1be,18.0,Male,UK,Android,MMORPG,9,26.94,Dolphin,318.77,20.0,Paypal,2025-05-23
5e7e426c-9988-4755-8b81-b491ac697541,20.0,Female,Norway,iOS,Role Playing,9,23.44,Minnow,16.06,26.0,Carrier Billing,2025-01-21
71b2175e-2acc-4a72-b962-ec18ac8037b0,47.0,Female,Japan,Android,Sports,8,7.45,Minnow,11.1,0.0,Debit Card,2025-04-25
3a4b9216-f55e-404c-a6aa-992e3dd87e7c,17.0,Male,Russia,Android,Puzzle,11,12.71,Minnow,5.38,2.0,Google Pay,2025-05-19
a62f9a4b-fc6b-44f8-8749-ad8dbb0434b6,22.0,Male,India,Android,MOBA,13,11.37,Minnow,,,,
0c786f5f-fd84-4752-ae8d-a8dbcb7a4ded,30.0,Male,Switzerland,iOS,Strategy,9,23.17,Minnow,6.47,27.0,Credit Card,2025-03-09
f6c30481-1b27-4f7d-9084-5bd22520914c,23.0,Male,Saudi Arabia,Android,Fighting,15,29.77,Minnow,1.55,5.0,Google Pay,2025-04-20
415b32ab-dd22-47b8-8f69-b3c892fd6166,50.0,Female,Norway,iOS,Adventure,8,14.04,Minnow,19.3,14.0,Carrier Billing,2025-05-21
5896906b-f0d2-4c65-a1ac-eebf6a1ce04e,45.0,Male,India,iOS,Casual,8,15.36,Minnow,17.56,7.0,Debit Card,2025-08-03
9f78a4cc-0c1e-448e-8a07-ac77627f3d7c,26.0,Male,Mexico,iOS,Sandbox,8,29.46,Minnow,0.55,25.0,Debit Card,2025-01-29
e95e8668-ddf9-48fa-80be-d20c17355c7f,22.0,Male,USA,iOS,MOBA,9,20.79,Minnow,16.43,2.0,Paypal,2025-06-15
f2e2cc70-25bd-42ca-94b0-74c570fed7c5,29.0,Female,Spain,iOS,Role Playing,7,18.76,Minnow,11.24,13.0,Debit Card,2025-07-30
bcc20104-d8b9-413d-9eb1-517ef424b990,18.0,Female,Netherlands,iOS,Simulation,10,33.81,Minnow,17.14,23.0,Debit Card,2025-02-18
ccbfae23-f36d-4d11-a12a-74a004f5c3d1,32.0,Female,South Korea,iOS,Action RPG,7,16.05,Minnow,17.67,24.0,Apple Pay,2025-02-19
ea87cc97-23d8-4829-a7fe-6d566abd0f9e,25.0,,Sweden,Android,Sandbox,7,6.11,Minnow,6.1,20.0,Debit Card,2025-08-05
